RMSE,MAE,R2,Inference Time
78036.1561797482,16716.87826484743,0.8232027842443477,7.90177389632824e-06
79838.99581463878,18513.231726396596,0.8149394644231773,6.566907084265421e-06
82161.98988177802,17154.851862260082,0.8040137601686251,7.730583811915199e-06
75185.27762713727,16736.550401278026,0.8358846140839016,7.582958354506382e-06
80858.39489946676,16961.11143023505,0.8101835202586006,7.254439730976903e-06
