RMSE,MAE,MSE,R2,Inference Time
124707.93580603573,63242.99606970779,15552069253.002329,0.12172523715999373,0.0002932372640390865
125065.97724299936,60590.904305256256,15641498663.746435,0.11667487419964107,0.00016540386637703316
