RMSE,MAE,MSE,R2,Inference Time
70426.94660965202,14299.735597020115,4959954808.758776,0.8296585192925208,0.0007353906529653963
63401.68313590879,13222.432879306367,4019773424.466181,0.861947500807271,0.0007437344547692567
