RMSE,MAE,R2,Inference Time
5162.015866505433,1333.7387219729242,0.7049938800588686,3.3956365772396216e-05
5754.658431247464,1330.705138977921,0.6732044767484338,3.0645881049676015e-05
6680.994068709002,1402.6288510321237,0.6167604406630067,3.733938699763483e-05
5111.317611189418,1279.8560784238873,0.6805110164709616,2.7263875477191644e-05
7040.067669536177,1391.0309716730221,0.5702128848795167,3.0174311113896075e-05
